Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;Id;Liga;Region;Phase
Fr;17.02.2017;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 7:0; 5:0|1:0|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;5614;20171105071279;NL A;CH;Regular Season
Fr;17.02.2017;19:45;Lausanne HC;EV Zug; 3:0; 0:0|1:0|2:0;;Ende;False;P. de Malley, 1008 Lausanne VD;6273;20171105071280;NL A;CH;Regular Season
Fr;17.02.2017;19:45;HC Lugano;HC Davos; 3:1; 0:1|1:0|2:0;;Ende;False;Piste Resega, 6948 Porza Ti;5831;20171105071281;NL A;CH;Regular Season
Sa;18.02.2017;19:45;HC Davos;ZSC Lions; 3:4; 0:1|3:2|0:1;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;6087;20171105071284;NL A;CH;Regular Season
Sa;18.02.2017;19:45;Genève-Servette HC;Lausanne HC; 6:4; 0:0|3:1|3:3;;Ende;False;Les Vernets, 1227 Les Acacias GE;7135;20171105071285;NL A;CH;Regular Season
Sa;18.02.2017;19:45;EHC Kloten;EHC Biel-Bienne; 3:2; 1:2|1:0|1:0;;Ende;False;SWISS Arena, 8302 Kloten ZH;4681;20171105071286;NL A;CH;Regular Season
Sa;18.02.2017;19:45;SCL Tigers;SC Bern; 2:4; 0:2|1:2|1:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;20171105071287;NL A;CH;Regular Season
Sa;18.02.2017;19:45;EV Zug;Fribourg-Gottéron; 4:1; 2:1|2:0|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;6211;20171105071288;NL A;CH;Regular Season
Sa;18.02.2017;20:30;HC Ambri-Piotta;HC Lugano; 0:5; 0:3|0:2|0:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;5161;20171105071283;NL A;CH;Regular Season
So;19.02.2017;15:45;ZSC Lions;SCL Tigers; 8:3; 2:0|3:2|3:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;9294;20171105071282;NL A;CH;Regular Season
Di;21.02.2017;19:45;SC Bern;EV Zug; 4:1; 1:1|1:0|2:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;15944;20171105071175;NL A;CH;Regular Season
Di;21.02.2017;19:45;HC Davos;HC Ambri-Piotta; 4:1; 1:0|2:0|1:1;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;4554;20171105071194;NL A;CH;Regular Season
Di;21.02.2017;19:45;ZSC Lions;EHC Biel-Bienne; 3:0; 0:0|1:0|2:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;8287;20171105071263;NL A;CH;Regular Season
Fr;24.02.2017;19:45;SC Bern;Genève-Servette HC; 2:1; 1:1|0:0|0:0|1:0;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;15987;20171105071289;NL A;CH;Regular Season
Fr;24.02.2017;19:45;EHC Biel-Bienne;HC Davos; 2:3; 1:0|1:2|0:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6022;20171105071290;NL A;CH;Regular Season
Fr;24.02.2017;19:45;EHC Kloten;HC Ambri-Piotta; 2:1; 0:0|1:0|0:1|1:0;SO;Ende;False;SWISS Arena, 8302 Kloten ZH;4612;20171105071291;NL A;CH;Regular Season
Fr;24.02.2017;19:45;Lausanne HC;HC Lugano; 1:2; 0:0|1:1|0:1;;Ende;False;P. de Malley, 1008 Lausanne VD;7600;20171105071292;NL A;CH;Regular Season
Fr;24.02.2017;19:45;SCL Tigers;EV Zug; 6:3; 1:0|2:0|3:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5950;20171105071293;NL A;CH;Regular Season
Fr;24.02.2017;19:45;ZSC Lions;Fribourg-Gottéron; 3:1; 0:0|2:0|1:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;8787;20171105071294;NL A;CH;Regular Season
Sa;25.02.2017;19:45;HC Ambri-Piotta;Lausanne HC; 3:2; 1:0|1:1|1:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;3881;20171105071295;NL A;CH;Regular Season
Sa;25.02.2017;19:45;Fribourg-Gottéron;SC Bern; 4:7; 1:3|2:1|1:3;;Ende;False;BCF Arena, 1700 Fribourg FR;6409;20171105071297;NL A;CH;Regular Season
Sa;25.02.2017;19:45;Genève-Servette HC;EHC Kloten; 2:4; 1:2|0:0|1:2;;Ende;False;Les Vernets, 1227 Les Acacias GE;6838;20171105071298;NL A;CH;Regular Season
Sa;25.02.2017;19:45;HC Lugano;ZSC Lions; 3:2; 1:0|1:1|0:1|1:0;OT;Ende;False;Piste Resega, 6948 Porza Ti;5793;20171105071299;NL A;CH;Regular Season
Sa;25.02.2017;19:45;EV Zug;EHC Biel-Bienne; 4:3; 1:0|2:0|1:3;;Ende;False;BOSSARD Arena, 6303 Zug;6851;20171105071300;NL A;CH;Regular Season
Sa;25.02.2017;20:00;HC Davos;SCL Tigers; 6:2; 2:2|1:0|3:0;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;6132;20171105071296;NL A;CH;Regular Season
Sa;04.03.2017;19:45;SC Bern;EHC Biel-Bienne; 2:1; 1:1|0:0|0:0|1:0;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105076331;NL A;CH;Playoff 1/4 Final
Sa;04.03.2017;19:45;EV Zug;Genève-Servette HC; 3:2; 1:1|0:0|1:1|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105076333;NL A;CH;Playoff 1/4 Final
Sa;04.03.2017;19:45;EHC Kloten;Fribourg-Gottéron; 0:5; 0:0|0:2|0:3;;Ende;False;SWISS Arena, 8302 Kloten ZH;4146;20171105084301;NL A;CH;Playout Round
Sa;04.03.2017;19:45;HC Ambri-Piotta;SCL Tigers; 1:2; 0:0|0:2|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;3806;20171105084302;NL A;CH;Playout Round
Sa;04.03.2017;20:15;ZSC Lions;HC Lugano; 4:3; 1:1|2:0|1:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;10343;20171105076332;NL A;CH;Playoff 1/4 Final
Sa;04.03.2017;20:15;Lausanne HC;HC Davos; 3:5; 3:0|0:2|0:3;;Ende;False;P. de Malley, 1008 Lausanne VD;7600;20171105076334;NL A;CH;Playoff 1/4 Final
Di;07.03.2017;19:45;HC Lugano;ZSC Lions; 4:3; 2:1|0:1|2:1;;Ende;False;Piste Resega, 6948 Porza Ti;6143;20171105076336;NL A;CH;Playoff 1/4 Final
Di;07.03.2017;19:45;HC Davos;Lausanne HC; 2:1; 1:0|1:0|0:1;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;5291;20171105076338;NL A;CH;Playoff 1/4 Final
Di;07.03.2017;19:45;SCL Tigers;EHC Kloten; 4:2; 0:0|2:1|2:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5323;20171105084303;NL A;CH;Playout Round
Di;07.03.2017;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 2:1; 0:0|2:1|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;5437;20171105084304;NL A;CH;Playout Round
Di;07.03.2017;20:15;EHC Biel-Bienne;SC Bern; 0:3; 0:1|0:1|0:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20171105076335;NL A;CH;Playoff 1/4 Final
Di;07.03.2017;20:15;Genève-Servette HC;EV Zug; 2:5; 0:3|0:1|2:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;6606;20171105076337;NL A;CH;Playoff 1/4 Final
Do;09.03.2017;19:45;EV Zug;Genève-Servette HC; 5:1; 2:0|2:1|1:0;;Ende;False;BOSSARD Arena, 6303 Zug;6888;20171105076341;NL A;CH;Playoff 1/4 Final
Do;09.03.2017;19:45;Lausanne HC;HC Davos; 2:3; 0:0|1:1|1:1|0:0|0:1;SO;Ende;False;P. de Malley, 1008 Lausanne VD;7600;20171105076342;NL A;CH;Playoff 1/4 Final
Do;09.03.2017;20:15;SC Bern;EHC Biel-Bienne; 3:6; 1:1|0:4|2:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105076339;NL A;CH;Playoff 1/4 Final
Do;09.03.2017;20:15;ZSC Lions;HC Lugano; 1:0; 0:0|1:0|0:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;10500;20171105076340;NL A;CH;Playoff 1/4 Final
Sa;11.03.2017;19:45;EHC Biel-Bienne;SC Bern; 1:3; 0:2|0:1|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20171105076343;NL A;CH;Playoff 1/4 Final
Sa;11.03.2017;19:45;HC Lugano;ZSC Lions; 3:2; 1:1|2:1|0:0;;Ende;False;Piste Resega, 6948 Porza Ti;7604;20171105076344;NL A;CH;Playoff 1/4 Final
Sa;11.03.2017;19:45;Fribourg-Gottéron;SCL Tigers; 0:1; 0:0|0:0|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5970;20171105084305;NL A;CH;Playout Round
Sa;11.03.2017;19:45;EHC Kloten;HC Ambri-Piotta; 6:2; 0:0|4:0|2:2;;Ende;False;SWISS Arena, 8302 Kloten ZH;4139;20171105084306;NL A;CH;Playout Round
Sa;11.03.2017;20:15;Genève-Servette HC;EV Zug; 1:5; 1:1|0:3|0:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;6848;20171105076345;NL A;CH;Playoff 1/4 Final
Sa;11.03.2017;20:15;HC Davos;Lausanne HC; 6:3; 3:1|1:1|2:1;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;6800;20171105076346;NL A;CH;Playoff 1/4 Final
Di;14.03.2017;19:45;SCL Tigers;Fribourg-Gottéron; 3:4; 1:0|1:3|1:0|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5439;20171105084307;NL A;CH;Playout Round
Di;14.03.2017;19:45;HC Ambri-Piotta;EHC Kloten; 3:2; 0:0|2:0|1:2;;Ende;False;Stadio Valascia, 6775 Ambri TI;2138;20171105084308;NL A;CH;Playout Round
Di;14.03.2017;20:15;SC Bern;EHC Biel-Bienne; 4:1; 1:1|1:0|2:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105076347;NL A;CH;Playoff 1/4 Final
Di;14.03.2017;20:15;ZSC Lions;HC Lugano; 1:2; 0:0|1:1|0:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;10202;20171105076348;NL A;CH;Playoff 1/4 Final
Do;16.03.2017;19:45;Fribourg-Gottéron;EHC Kloten; 5:0; 2:0|1:0|2:0;;Ende;False;BCF Arena, 1700 Fribourg FR;5400;20171105084309;NL A;CH;Playout Round
Do;16.03.2017;19:45;SCL Tigers;HC Ambri-Piotta; 3:4; 0:2|1:0|2:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5489;20171105084310;NL A;CH;Playout Round
Do;16.03.2017;20:15;HC Lugano;ZSC Lions; 2:1; 2:0|0:1|0:0;;Ende;False;Piste Resega, 6948 Porza Ti;7373;20171105076352;NL A;CH;Playoff 1/4 Final
Sa;18.03.2017;19:45;EHC Kloten;SCL Tigers; 5:4; 0:1|3:1|1:2|1:0;OT;Ende;False;SWISS Arena, 8302 Kloten ZH;5217;20171105084311;NL A;CH;Playout Round
Sa;18.03.2017;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 5:2; 1:0|3:1|1:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;2827;20171105084312;NL A;CH;Playout Round
Di;21.03.2017;19:45;SC Bern;HC Lugano; 2:4; 1:0|0:1|1:3;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105077359;NL A;CH;Playoff 1/2 Final
Di;21.03.2017;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 4:0; 3:0|1:0|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;5315;20171105079313;NL A;CH;Playout Final
Di;21.03.2017;20:15;EV Zug;HC Davos; 3:2; 2:0|0:2|0:0|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105077360;NL A;CH;Playoff 1/2 Final
Do;23.03.2017;19:45;HC Davos;EV Zug; 2:5; 0:1|2:2|0:2;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;5541;20171105077362;NL A;CH;Playoff 1/2 Final
Do;23.03.2017;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 1:6; 1:2|0:1|0:3;;Ende;False;Stadio Valascia, 6775 Ambri TI;3705;20171105079314;NL A;CH;Playout Final
Do;23.03.2017;20:15;HC Lugano;SC Bern; 1:4; 0:1|1:1|0:2;;Ende;False;Piste Resega, 6948 Porza Ti;7226;20171105077361;NL A;CH;Playoff 1/2 Final
Sa;25.03.2017;19:45;EV Zug;HC Davos; 3:5; 1:1|2:1|0:3;;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105077364;NL A;CH;Playoff 1/2 Final
Sa;25.03.2017;20:15;SC Bern;HC Lugano; 4:1; 2:0|1:1|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105077363;NL A;CH;Playoff 1/2 Final
Sa;25.03.2017;20:15;Fribourg-Gottéron;HC Ambri-Piotta; 2:1; 0:1|1:0|0:0|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;6171;20171105079315;NL A;CH;Playout Final
Di;28.03.2017;19:45;HC Lugano;SC Bern; 1:3; 0:0|0:2|1:1;;Ende;False;Piste Resega, 6948 Porza Ti;7348;20171105077365;NL A;CH;Playoff 1/2 Final
Di;28.03.2017;20:15;HC Davos;EV Zug; 3:2; 0:1|2:1|0:0|1:0;OT;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;5816;20171105077366;NL A;CH;Playoff 1/2 Final
Di;28.03.2017;20:15;HC Ambri-Piotta;Fribourg-Gottéron; 7:1; 4:1|1:0|2:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;4104;20171105079316;NL A;CH;Playout Final
Do;30.03.2017;19:45;EV Zug;HC Davos; 4:3; 2:2|1:0|1:1;;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105077368;NL A;CH;Playoff 1/2 Final
Do;30.03.2017;20:15;SC Bern;HC Lugano; 4:3; 0:0|2:3|1:0|0:0|1:0;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105077367;NL A;CH;Playoff 1/2 Final
Do;30.03.2017;20:15;Fribourg-Gottéron;HC Ambri-Piotta; 5:2; 1:1|2:1|2:0;;Ende;False;BCF Arena, 1700 Fribourg FR;5623;20171105079317;NL A;CH;Playout Final
Sa;01.04.2017;20:15;HC Davos;EV Zug; 3:5; 0:0|2:3|1:2;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;6800;20171105077370;NL A;CH;Playoff 1/2 Final
Do;06.04.2017;20:15;HC Ambri-Piotta;SC Langenthal; 4:2; 1:1|2:1|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;4532;20171105073321;NL A;CH;League Qualification
Do;06.04.2017;20:15;SC Bern;EV Zug; 5:0; 2:0|3:0|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105078373;NL A;CH;Playoff Final
Sa;08.04.2017;20:15;SC Langenthal;HC Ambri-Piotta; 1:2; 1:0|0:1|0:0|0:1;OT;Ende;False;KEB Schoren, 4900 Langenthal BE;4398;20171105073322;NL A;CH;League Qualification
Sa;08.04.2017;20:15;EV Zug;SC Bern; 2:4; 1:0|1:2|0:2;;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105078374;NL A;CH;Playoff Final
Di;11.04.2017;20:15;HC Ambri-Piotta;SC Langenthal; 2:1; 0:1|1:0|0:0|1:0;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;5126;20171105073323;NL A;CH;League Qualification
Di;11.04.2017;20:15;SC Bern;EV Zug; 1:2; 1:0|0:0|0:1|0:1;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105078375;NL A;CH;Playoff Final
Do;13.04.2017;20:15;SC Langenthal;HC Ambri-Piotta; 0:2; 0:1|0:1|0:0;;Ende;False;KEB Schoren, 4900 Langenthal BE;4500;20171105073324;NL A;CH;League Qualification
Do;13.04.2017;20:15;EV Zug;SC Bern; 3:2; 2:0|0:1|0:1|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105078376;NL A;CH;Playoff Final
Sa;15.04.2017;20:15;SC Bern;EV Zug; 6:1; 3:0|2:1|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20171105078377;NL A;CH;Playoff Final
Mo;17.04.2017;20:15;EV Zug;SC Bern; 1:5; 0:2|1:2|0:1;;Ende;False;BOSSARD Arena, 6303 Zug;7015;20171105078378;NL A;CH;Playoff Final
