Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;TV/Online;Id;Liga;Region;Phase
Sa;01.02.2020;19:45;SC Bern;SCL Tigers; 3:2; 1:0|2:1|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;17016;MYSPORTS,MYSPORTSONE;20201105000247;NL;CH;Regular Season
Sa;01.02.2020;19:45;EHC Biel-Bienne;HC Lugano; 5:3; 0:1|2:0|3:2;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5928;MYSPORTS;20201105000248;NL;CH;Regular Season
Sa;01.02.2020;19:45;Fribourg-Gottéron;Genève-Servette HC; 0:3; 0:0|0:3|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS;20201105000254;NL;CH;Regular Season
Sa;08.02.2020;19:45;Lausanne HC;Fribourg-Gottéron; 4:6; 0:2|3:3|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20201105000214;NL;CH;Regular Season
So;09.02.2020;15:45;HC Davos;SC Rapperswil-Jona Lakers; 3:2; 0:0|2:0|1:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4650;MYSPORTS;20201105000039;NL;CH;Regular Season
Di;11.02.2020;19:45;SC Bern;ZSC Lions; 3:4; 2:0|1:3|0:0|0:1;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;16206;MYSPORTS;20201105000259;NL;CH;Regular Season
Di;11.02.2020;19:45;EHC Biel-Bienne;Fribourg-Gottéron; 5:6; 1:3|2:0|2:2|0:1;SO;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5924;MYSPORTS;20201105000260;NL;CH;Regular Season
Di;11.02.2020;19:45;HC Davos;Genève-Servette HC; 2:1; 1:0|1:0|0:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3932;MYSPORTS;20201105000261;NL;CH;Regular Season
Di;11.02.2020;19:45;SC Rapperswil-Jona Lakers;SCL Tigers; 7:3; 3:0|1:1|3:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3589;MYSPORTS;20201105000262;NL;CH;Regular Season
Di;11.02.2020;19:45;HC Lugano;HC Ambri-Piotta; 5:1; 1:1|1:0|3:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;7023;MYSPORTS,MYSPORTSONE;20201105000263;NL;CH;Regular Season
Di;11.02.2020;19:45;EV Zug;Lausanne HC; 3:0; 1:0|0:0|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;6561;MYSPORTS;20201105000264;NL;CH;Regular Season
Do;13.02.2020;19:45;HC Davos;HC Ambri-Piotta; 3:2; 1:0|0:2|1:0|1:0;SO;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4254;MYSPORTS;20201105000266;NL;CH;Regular Season
Fr;14.02.2020;19:45;SC Bern;EV Zug; 2:1; 0:1|2:0|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;15999;MYSPORTS;20201105000265;NL;CH;Regular Season
Fr;14.02.2020;19:45;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 5:3; 3:1|1:2|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6069;MYSPORTS;20201105000267;NL;CH;Regular Season
Fr;14.02.2020;19:45;Lausanne HC;HC Lugano; 2:3; 0:0|0:1|2:1|0:1;SO;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;8000;MYSPORTS;20201105000269;NL;CH;Regular Season
Sa;15.02.2020;19:45;HC Ambri-Piotta;Lausanne HC; 2:3; 0:0|1:2|1:0|0:1;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;4864;MYSPORTS;20201105000271;NL;CH;Regular Season
Sa;15.02.2020;19:45;EHC Biel-Bienne;SC Bern; 4:0; 0:0|3:0|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;MYSPORTS,MYSPORTSONE;20201105000272;NL;CH;Regular Season
Sa;15.02.2020;19:45;SC Rapperswil-Jona Lakers;HC Davos; 5:2; 1:0|2:1|2:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4957;MYSPORTS;20201105000273;NL;CH;Regular Season
Sa;15.02.2020;19:45;HC Lugano;Genève-Servette HC; 1:2; 0:1|0:0|1:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;5806;MYSPORTS;20201105000274;NL;CH;Regular Season
Sa;15.02.2020;19:45;SCL Tigers;ZSC Lions; 0:3; 0:2|0:0|0:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20201105000275;NL;CH;Regular Season
Sa;15.02.2020;19:45;EV Zug;Fribourg-Gottéron; 5:0; 0:0|1:0|4:0;;Ende;False;BOSSARD Arena, 6303 Zug;7030;MYSPORTS;20201105000276;NL;CH;Regular Season
So;16.02.2020;15:45;ZSC Lions;EHC Biel-Bienne; 5:2; 2:2|2:0|1:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;9807;MYSPORTS;20201105000270;NL;CH;Regular Season
Di;18.02.2020;19:45;Lausanne HC;Fribourg-Gottéron; 2:3; 0:1|0:1|2:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20201105000029;NL;CH;Regular Season
Di;18.02.2020;19:45;HC Davos;EV Zug; 1:2; 0:0|1:1|0:0|0:1;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5229;MYSPORTS;20201105000058;NL;CH;Regular Season
Di;18.02.2020;19:45;Genève-Servette HC;SCL Tigers; 2:3; 2:1|0:0|0:1|0:1;SO;Ende;False;Les Vernets, 1227 Les Acacias GE;5707;MYSPORTS;20201105000268;NL;CH;Regular Season
Fr;21.02.2020;19:45;SC Bern;SC Rapperswil-Jona Lakers; 5:2; 1:0|0:2|4:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;15735;MYSPORTS;20201105000277;NL;CH;Regular Season
Fr;21.02.2020;19:45;HC Davos;SCL Tigers; 5:2; 0:1|2:0|3:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4948;MYSPORTS;20201105000278;NL;CH;Regular Season
Fr;21.02.2020;19:45;Fribourg-Gottéron;HC Lugano; 6:3; 0:2|1:1|5:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS;20201105000279;NL;CH;Regular Season
Fr;21.02.2020;19:45;Genève-Servette HC;EV Zug; 3:1; 2:0|0:0|1:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;6817;MYSPORTS;20201105000280;NL;CH;Regular Season
Fr;21.02.2020;19:45;Lausanne HC;EHC Biel-Bienne; 2:3; 1:0|0:2|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;8333;MYSPORTS;20201105000281;NL;CH;Regular Season
Fr;21.02.2020;19:45;ZSC Lions;HC Ambri-Piotta; 3:1; 0:1|1:0|2:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;9160;MYSPORTS;20201105000282;NL;CH;Regular Season
Sa;22.02.2020;19:45;HC Ambri-Piotta;Genève-Servette HC; 0:1; 0:0|0:0|0:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;4680;MYSPORTS;20201105000283;NL;CH;Regular Season
Sa;22.02.2020;19:45;EHC Biel-Bienne;HC Davos; 5:2; 3:1|0:0|2:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6388;MYSPORTS;20201105000284;NL;CH;Regular Season
Sa;22.02.2020;19:45;SC Rapperswil-Jona Lakers;Lausanne HC; 3:2; 0:1|0:1|2:0|1:0;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3514;MYSPORTS;20201105000285;NL;CH;Regular Season
Sa;22.02.2020;19:45;HC Lugano;SC Bern; 0:6; 0:3|0:0|0:3;;Ende;False;Cornèr Arena, 6948 Porza Ti;6102;MYSPORTS;20201105000286;NL;CH;Regular Season
Sa;22.02.2020;19:45;SCL Tigers;Fribourg-Gottéron; 0:1; 0:0|0:1|0:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20201105000287;NL;CH;Regular Season
Sa;22.02.2020;19:45;EV Zug;ZSC Lions; 1:4; 0:1|1:1|0:2;;Ende;False;BOSSARD Arena, 6303 Zug;7117;MYSPORTS;20201105000288;NL;CH;Regular Season
Di;25.02.2020;19:45;HC Davos;SC Bern; 4:2; 0:1|3:1|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5329;MYSPORTS;20201105000007;NL;CH;Regular Season
Di;25.02.2020;19:45;Lausanne HC;SCL Tigers; 3:1; 1:0|0:0|2:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;8448;MYSPORTS;20201105000011;NL;CH;Regular Season
Di;25.02.2020;19:45;Fribourg-Gottéron;EV Zug; 2:1; 0:0|0:0|1:1|1:0;SO;Ende;False;BCF Arena, 1700 Fribourg FR;6222;MYSPORTS;20201105000040;NL;CH;Regular Season
Fr;28.02.2020;19:45;HC Ambri-Piotta;HC Davos; 3:0; 0:0|1:0|2:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20201105000289;NL;CH;Regular Season
Fr;28.02.2020;19:45;SC Bern;Fribourg-Gottéron; 1:0; 0:0|0:0|0:0|1:0;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS,BLICKWEBTV;20201105000290;NL;CH;Regular Season
Fr;28.02.2020;19:45;EHC Biel-Bienne;ZSC Lions; 5:1; 2:0|0:0|3:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20201105000291;NL;CH;Regular Season
Fr;28.02.2020;19:45;Genève-Servette HC;Lausanne HC; 4:1; 2:0|0:1|2:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20201105000292;NL;CH;Regular Season
Fr;28.02.2020;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 1:4; 1:1|0:2|0:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20201105000293;NL;CH;Regular Season
Fr;28.02.2020;19:45;EV Zug;SCL Tigers; 5:4; 2:1|1:2|1:1|1:0;SO;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20201105000294;NL;CH;Regular Season
Sa;29.02.2020;19:45;HC Davos;SC Rapperswil-Jona Lakers; 5:3; 1:2|0:1|4:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20201105000295;NL;CH;Regular Season
Sa;29.02.2020;19:45;Fribourg-Gottéron;Genève-Servette HC; 1:6; 0:1|0:1|1:4;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20201105000296;NL;CH;Regular Season
Sa;29.02.2020;19:45;Lausanne HC;SC Bern; 3:2; 0:0|2:1|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20201105000297;NL;CH;Regular Season
Sa;29.02.2020;19:45;HC Lugano;HC Ambri-Piotta; 1:4; 0:0|1:1|0:3;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20201105000298;NL;CH;Regular Season
Sa;29.02.2020;19:45;SCL Tigers;EHC Biel-Bienne; 4:2; 1:0|1:1|2:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20201105000299;NL;CH;Regular Season
Sa;29.02.2020;19:45;ZSC Lions;EV Zug; 4:1; 2:0|2:1|0:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20201105000300;NL;CH;Regular Season
