Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;TV/Online;Id;Liga;Region;Phase
Fr;21.01.2022;19:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 2:1; 1:1|0:0|0:0|1:0;SO;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3721;MYSPORTS;20221105000265;NL;CH;Regular Season
Fr;21.01.2022;19:45;SCL Tigers;HC Ambri-Piotta; 0:4; 0:2|0:1|0:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4612;MYSPORTS;20221105000266;NL;CH;Regular Season
Sa;22.01.2022;19:45;EV Zug;SCL Tigers; 8:2; 3:0|1:2|4:0;;Ende;False;BOSSARD Arena, 6303 Zug;6984;MYSPORTS;20221105000267;NL;CH;Regular Season
Sa;22.01.2022;19:45;HC Lugano;SC Bern; 3:2; 0:1|1:1|1:0|1:0;SO;Ende;False;Cornèr Arena, 6948 Porza Ti;4646;MYSPORTS;20221105000268;NL;CH;Regular Season
Sa;22.01.2022;19:45;Genève-Servette HC;EHC Biel-Bienne; 3:2; 1:0|0:2|1:0|1:0;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;5606;MYSPORTS;20221105000270;NL;CH;Regular Season
Sa;22.01.2022;19:45;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 3:2; 0:1|2:0|0:1|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8934;SRF,MYSPORTS;20221105000271;NL;CH;Regular Season
Sa;22.01.2022;19:45;HC Ambri-Piotta;HC Davos; 3:2; 2:1|0:1|1:0;;Ende;False;Gottardo Arena, 6775 Ambri TI;5717;MYSPORTS;20221105000272;NL;CH;Regular Season
So;23.01.2022;15:45;Lausanne HC;HC Ajoie; 5:4; 0:1|1:0|4:3;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6886;MYSPORTS;20221105000269;NL;CH;Regular Season
Di;25.01.2022;19:45;EV Zug;HC Lugano; 5:4; 3:1|0:1|1:2|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;6602;MYSPORTS;20221105000202;NL;CH;Regular Season
Di;25.01.2022;19:45;SC Bern;Genève-Servette HC; 3:1; 1:0|1:0|1:1;;Ende;True;PostFinance-Arena, 3014 Bern BE;12576;MYSPORTS;20221105000204;NL;CH;Regular Season
Di;25.01.2022;19:45;SCL Tigers;Lausanne HC; 0:0; ;;Abgesagt;True;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20221105000224;NL;CH;Regular Season
Di;25.01.2022;19:45;HC Ajoie;SC Rapperswil-Jona Lakers; 3:7; 2:0|0:5|1:2;;Ende;True;Raiffeisen Arena, 2900 Porrentruy JU;2786;MYSPORTS;20221105000240;NL;CH;Regular Season
Di;25.01.2022;19:45;ZSC Lions;HC Ambri-Piotta; 5:2; 1:0|0:1|4:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;7484;MYSPORTS;20221105000307;NL;CH;Regular Season
Do;27.01.2022;19:45;HC Ajoie;Fribourg-Gottéron; 1:4; 0:1|1:3|0:0;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3148;MYSPORTS;20221105000273;NL;CH;Regular Season
Do;27.01.2022;19:45;SC Bern;EV Zug; 4:1; 2:0|0:0|2:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;12270;MYSPORTS;20221105000274;NL;CH;Regular Season
Do;27.01.2022;19:45;EHC Biel-Bienne;SCL Tigers; 7:3; 1:1|4:2|2:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;4852;MYSPORTS;20221105000275;NL;CH;Regular Season
Do;27.01.2022;19:45;SC Rapperswil-Jona Lakers;HC Davos; 0:3; 0:0|0:1|0:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5189;MYSPORTS;20221105000276;NL;CH;Regular Season
Do;27.01.2022;19:45;HC Lugano;HC Ambri-Piotta; 4:1; 1:1|1:0|2:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;5669;RSI,MYSPORTS;20221105000277;NL;CH;Regular Season
Do;27.01.2022;19:45;ZSC Lions;Lausanne HC; 5:1; 3:0|1:0|1:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;7161;MYSPORTS;20221105000278;NL;CH;Regular Season
Fr;28.01.2022;19:45;EV Zug;HC Ajoie; 11:0; 2:0|3:0|6:0;;Ende;False;BOSSARD Arena, 6303 Zug;6852;MYSPORTS;20221105000178;NL;CH;Regular Season
Fr;28.01.2022;19:45;HC Davos;SC Bern; 4:3; 2:0|1:2|1:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4316;MYSPORTS;20221105000280;NL;CH;Regular Season
Fr;28.01.2022;19:45;Fribourg-Gottéron;EHC Biel-Bienne; 5:3; 2:0|2:2|1:1;;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000281;NL;CH;Regular Season
Fr;28.01.2022;19:45;Genève-Servette HC;ZSC Lions; 3:0; 2:0|0:0|1:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;5025;MYSPORTS;20221105000282;NL;CH;Regular Season
Fr;28.01.2022;19:45;SCL Tigers;HC Lugano; 4:7; 1:3|2:3|1:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4577;MYSPORTS;20221105000283;NL;CH;Regular Season
Di;22.02.2022;19:45;Lausanne HC;HC Ambri-Piotta; 3:2; 0:1|1:1|2:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6006;MYSPORTS;20221105000004;NL;CH;Regular Season
Di;22.02.2022;19:45;ZSC Lions;EV Zug; 2:5; 1:1|0:1|1:3;;Ende;False;Hallenstadion, 8050 Zürich ZH;8044;MYSPORTS;20221105000112;NL;CH;Regular Season
Di;22.02.2022;19:45;HC Davos;Genève-Servette HC; 1:2; 0:1|1:1|0:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4429;MYSPORTS;20221105000324;NL;CH;Regular Season
Mi;23.02.2022;19:45;Fribourg-Gottéron;Lausanne HC; 6:3; 1:0|3:2|2:1;;Ende;True;BCF Arena, 1700 Fribourg FR;8889;MYSPORTS;20221105000234;NL;CH;Regular Season
Mi;23.02.2022;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 2:4; 0:1|1:2|1:1;;Ende;True;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4021;MYSPORTS;20221105000236;NL;CH;Regular Season
Fr;25.02.2022;19:45;HC Ambri-Piotta;Lausanne HC; 3:5; 1:2|2:2|0:1;;Ende;False;Gottardo Arena, 6775 Ambri TI;6112;MYSPORTS;20221105000285;NL;CH;Regular Season
Fr;25.02.2022;19:45;SC Bern;SCL Tigers; 3:1; 0:0|2:0|1:1;;Ende;True;PostFinance-Arena, 3014 Bern BE;15389;MYSPORTS;20221105000286;NL;CH;Regular Season
Fr;25.02.2022;19:45;EHC Biel-Bienne;HC Ajoie; 3:0; 0:0|3:0|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6249;MYSPORTS;20221105000287;NL;CH;Regular Season
Fr;25.02.2022;19:45;Fribourg-Gottéron;Genève-Servette HC; 5:3; 0:1|4:0|1:2;;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000288;NL;CH;Regular Season
Fr;25.02.2022;19:45;HC Lugano;EV Zug; 2:3; 2:1|0:0|0:2;;Ende;False;Cornèr Arena, 6948 Porza Ti;4988;MYSPORTS;20221105000289;NL;CH;Regular Season
Fr;25.02.2022;19:45;ZSC Lions;HC Davos; 4:3; 1:0|3:2|0:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;9308;MYSPORTS;20221105000290;NL;CH;Regular Season
Sa;26.02.2022;19:45;HC Ajoie;ZSC Lions; 3:1; 0:0|1:1|2:0;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3821;MYSPORTS;20221105000291;NL;CH;Regular Season
Sa;26.02.2022;19:45;HC Davos;HC Lugano; 3:1; 1:1|1:0|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5236;MYSPORTS;20221105000292;NL;CH;Regular Season
Sa;26.02.2022;19:45;Genève-Servette HC;SC Bern; 2:1; 0:0|0:1|2:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;5622;MYSPORTS;20221105000293;NL;CH;Regular Season
Sa;26.02.2022;19:45;Lausanne HC;SC Rapperswil-Jona Lakers; 2:5; 0:2|1:1|1:2;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6215;MYSPORTS;20221105000294;NL;CH;Regular Season
Sa;26.02.2022;19:45;SCL Tigers;Fribourg-Gottéron; 4:2; 1:1|2:1|1:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5117;MYSPORTS;20221105000295;NL;CH;Regular Season
Sa;26.02.2022;19:45;EV Zug;HC Ambri-Piotta; 8:2; 1:0|3:1|4:1;;Ende;False;BOSSARD Arena, 6303 Zug;6842;MYSPORTS;20221105000296;NL;CH;Regular Season
Mo;28.02.2022;19:45;SC Bern;HC Ajoie; 2:1; 1:1|0:0|1:0;;Ende;True;PostFinance-Arena, 3014 Bern BE;12700;MYSPORTS;20221105000227;NL;CH;Regular Season
Di;01.03.2022;19:45;HC Ambri-Piotta;Genève-Servette HC; 1:5; 1:1|0:2|0:2;;Ende;False;Gottardo Arena, 6775 Ambri TI;5287;MYSPORTS;20221105000297;NL;CH;Regular Season
Di;01.03.2022;19:45;SC Bern;EHC Biel-Bienne; 2:5; 1:5|1:0|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;13212;MYSPORTS;20221105000298;NL;CH;Regular Season
Di;01.03.2022;19:45;Fribourg-Gottéron;EV Zug; 6:2; 2:1|2:0|2:1;;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000299;NL;CH;Regular Season
Di;01.03.2022;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 1:4; 0:1|0:1|1:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4188;MYSPORTS;20221105000300;NL;CH;Regular Season
Di;01.03.2022;19:45;Lausanne HC;SCL Tigers; 8:2; 3:0|4:1|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;4504;MYSPORTS;20221105000301;NL;CH;Regular Season
Di;01.03.2022;19:45;HC Lugano;HC Ajoie; 5:1; 1:1|2:0|2:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;4596;MYSPORTS;20221105000302;NL;CH;Regular Season
Mi;02.03.2022;19:45;EV Zug;Fribourg-Gottéron; 4:3; 1:2|2:1|1:0;;Ende;True;BOSSARD Arena, 6303 Zug;6911;MYSPORTS;20221105000226;NL;CH;Regular Season
Mi;02.03.2022;19:45;HC Davos;EHC Biel-Bienne; 3:2; 1:0|1:1|1:1;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;4176;MYSPORTS;20221105000228;NL;CH;Regular Season
Do;03.03.2022;19:45;Lausanne HC;HC Lugano; 8:4; 2:1|1:1|5:2;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6456;MYSPORTS;20221105000310;NL;CH;Regular Season
Fr;04.03.2022;19:45;HC Ajoie;Genève-Servette HC; 4:3; 2:1|0:1|1:1|1:0;OT;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3981;MYSPORTS;20221105000303;NL;CH;Regular Season
Fr;04.03.2022;19:45;EHC Biel-Bienne;Lausanne HC; 2:3; 1:1|0:1|1:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5130;SRF,MYSPORTS;20221105000305;NL;CH;Regular Season
Fr;04.03.2022;19:45;EV Zug;HC Davos; 7:2; 2:0|2:1|3:1;;Ende;False;BOSSARD Arena, 6303 Zug;7053;MYSPORTS;20221105000308;NL;CH;Regular Season
Sa;05.03.2022;19:45;HC Lugano;Fribourg-Gottéron; 5:2; 2:0|2:0|1:2;;Ende;False;Cornèr Arena, 6948 Porza Ti;5068;MYSPORTS;20221105000306;NL;CH;Regular Season
Sa;05.03.2022;19:45;SCL Tigers;ZSC Lions; 1:4; 0:1|0:0|1:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4785;MYSPORTS;20221105000309;NL;CH;Regular Season
Sa;05.03.2022;19:45;SC Rapperswil-Jona Lakers;EHC Biel-Bienne; 3:1; 2:0|0:0|1:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4132;MYSPORTS;20221105000311;NL;CH;Regular Season
Sa;05.03.2022;19:45;Genève-Servette HC;EV Zug; 4:0; 1:0|3:0|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;5201;MYSPORTS;20221105000312;NL;CH;Regular Season
Sa;05.03.2022;19:45;HC Davos;HC Ajoie; 3:0; 1:0|1:0|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4656;MYSPORTS;20221105000313;NL;CH;Regular Season
Sa;05.03.2022;19:45;HC Ambri-Piotta;SC Bern; 3:2; 0:0|2:1|0:1|1:0;SO;Ende;False;Gottardo Arena, 6775 Ambri TI;6211;MYSPORTS;20221105000314;NL;CH;Regular Season
So;06.03.2022;15:45;SC Bern;SC Rapperswil-Jona Lakers; 2:4; 1:1|0:1|1:2;;Ende;False;PostFinance-Arena, 3014 Bern BE;13520;MYSPORTS;20221105000304;NL;CH;Regular Season
Mo;07.03.2022;19:45;Lausanne HC;EV Zug; 4:0; 2:0|0:0|2:0;;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;5802;MYSPORTS;20221105000231;NL;CH;Regular Season
Di;08.03.2022;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 5:0; 2:0|1:0|2:0;;Ende;True;Hallenstadion, 8050 Zürich ZH;7976;MYSPORTS;20221105000225;NL;CH;Regular Season
Di;08.03.2022;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 2:1; 0:0|1:0|1:1;;Ende;True;Gottardo Arena, 6775 Ambri TI;5670;MYSPORTS;20221105000239;NL;CH;Regular Season
Di;08.03.2022;19:45;HC Ajoie;SC Bern; 1:3; 0:1|1:0|0:2;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3357;MYSPORTS;20221105000315;NL;CH;Regular Season
Di;08.03.2022;19:45;EHC Biel-Bienne;HC Davos; 2:3; 1:1|1:0|0:1|0:1;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5007;MYSPORTS;20221105000316;NL;CH;Regular Season
Di;08.03.2022;19:45;EV Zug;Lausanne HC; 0:3; 0:1|0:1|0:1;;Ende;False;BOSSARD Arena, 6303 Zug;6433;MYSPORTS;20221105000320;NL;CH;Regular Season
Di;08.03.2022;19:52;Genève-Servette HC;HC Lugano; 3:2; 1:0|1:1|1:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;5454;MYSPORTS;20221105000317;NL;CH;Regular Season
Mi;09.03.2022;19:45;Genève-Servette HC;HC Ajoie; 4:1; 3:0|0:1|1:0;;Ende;True;Les Vernets, 1227 Les Acacias GE;4245;MYSPORTS;20221105000212;NL;CH;Regular Season
Mi;09.03.2022;19:45;SC Bern;HC Ambri-Piotta; 1:5; 0:1|0:1|1:3;;Ende;True;PostFinance-Arena, 3014 Bern BE;13062;MYSPORTS;20221105000216;NL;CH;Regular Season
Fr;11.03.2022;19:45;HC Ambri-Piotta;EHC Biel-Bienne; 2:1; 1:0|1:0|0:1;;Ende;False;Gottardo Arena, 6775 Ambri TI;6222;MYSPORTS;20221105000321;NL;CH;Regular Season
Fr;11.03.2022;19:45;HC Ajoie;SCL Tigers; 2:1; 2:0|0:1|0:0;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;4412;MYSPORTS;20221105000322;NL;CH;Regular Season
Fr;11.03.2022;19:45;SC Bern;ZSC Lions; 2:1; 0:0|0:0|1:1|1:0;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;13294;SRF,MYSPORTS;20221105000323;NL;CH;Regular Season
Fr;11.03.2022;19:45;Lausanne HC;Fribourg-Gottéron; 2:0; 1:0|0:0|1:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20221105000325;NL;CH;Regular Season
Fr;11.03.2022;19:45;HC Lugano;SC Rapperswil-Jona Lakers; 4:3; 3:1|1:0|0:2;;Ende;False;Cornèr Arena, 6948 Porza Ti;5002;MYSPORTS;20221105000326;NL;CH;Regular Season
Sa;12.03.2022;19:45;EHC Biel-Bienne;EV Zug; 3:2; 0:0|2:2|0:0|1:0;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5516;MYSPORTS;20221105000327;NL;CH;Regular Season
Sa;12.03.2022;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 0:2; 0:1|0:0|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000328;NL;CH;Regular Season
Sa;12.03.2022;19:45;Genève-Servette HC;Lausanne HC; 3:2; 1:0|1:1|0:1|1:0;SO;Ende;False;Les Vernets, 1227 Les Acacias GE;7135;MYSPORTS;20221105000329;NL;CH;Regular Season
Sa;12.03.2022;19:45;SC Rapperswil-Jona Lakers;HC Ajoie; 5:0; 1:0|4:0|0:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4004;MYSPORTS;20221105000330;NL;CH;Regular Season
Sa;12.03.2022;19:45;SCL Tigers;HC Davos; 3:7; 0:1|2:4|1:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5405;MYSPORTS;20221105000331;NL;CH;Regular Season
Sa;12.03.2022;19:45;ZSC Lions;HC Lugano; 5:4; 2:2|1:0|1:2|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;9050;MYSPORTS;20221105000332;NL;CH;Regular Season
Mo;14.03.2022;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 6:2; 0:0|4:0|2:2;;Ende;False;Gottardo Arena, 6775 Ambri TI;6606;MYSPORTS;20221105000333;NL;CH;Regular Season
Mo;14.03.2022;19:45;SC Bern;Lausanne HC; 1:4; 0:1|0:1|1:2;;Ende;False;PostFinance-Arena, 3014 Bern BE;12949;MYSPORTS;20221105000334;NL;CH;Regular Season
Mo;14.03.2022;19:45;EHC Biel-Bienne;HC Lugano; 4:1; 1:0|1:0|2:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5088;MYSPORTS;20221105000335;NL;CH;Regular Season
Mo;14.03.2022;19:45;HC Davos;Fribourg-Gottéron; 2:0; 0:0|1:0|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3896;MYSPORTS;20221105000336;NL;CH;Regular Season
Mo;14.03.2022;19:45;SCL Tigers;Genève-Servette HC; 1:9; 1:3|0:3|0:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4385;MYSPORTS;20221105000337;NL;CH;Regular Season
Mo;14.03.2022;19:45;EV Zug;ZSC Lions; 1:2; 1:0|0:1|0:0|0:1;OT;Ende;False;BOSSARD Arena, 6303 Zug;6650;MYSPORTS;20221105000338;NL;CH;Regular Season
Fr;18.03.2022;19:45;Lausanne HC;HC Ambri-Piotta; 1:2; 1:1|0:0|0:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;7017;MYSPORTS,TV24;20221105000351;NL;CH;Pre-Playoff
Fr;18.03.2022;19:45;Genève-Servette HC;HC Lugano; 1:2; 1:1|0:1|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;4927;MYSPORTS;20221105000352;NL;CH;Pre-Playoff
So;20.03.2022;19:45;HC Ambri-Piotta;Lausanne HC; 1:2; 1:1|0:0|0:1;;Ende;False;Gottardo Arena, 6775 Ambri TI;6775;MYSPORTS;20221105000353;NL;CH;Pre-Playoff
So;20.03.2022;19:45;HC Lugano;Genève-Servette HC; 4:3; 1:0|1:2|1:1|1:0;OT;Ende;False;Cornèr Arena, 6948 Porza Ti;5827;MYSPORTS,TV24;20221105000354;NL;CH;Pre-Playoff
Di;22.03.2022;19:45;Lausanne HC;HC Ambri-Piotta; 5:1; 1:1|0:0|4:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;8008;MYSPORTS;20221105000355;NL;CH;Pre-Playoff
Mi;23.03.2022;20:00;ZSC Lions;EHC Biel-Bienne; 4:5; 1:0|1:3|2:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;8083;SRF,RTS,RSI,MYSPORTS;20221105000363;NL;CH;Playoff 1/4 Final
Fr;25.03.2022;20:00;EV Zug;HC Lugano; 2:1; 0:0|1:0|0:1|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;7200;SRF,RTS,RSI,MYSPORTS;20221105000361;NL;CH;Playoff 1/4 Final
Fr;25.03.2022;20:00;Fribourg-Gottéron;Lausanne HC; 2:0; 1:0|1:0|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000362;NL;CH;Playoff 1/4 Final
Fr;25.03.2022;20:00;SC Rapperswil-Jona Lakers;HC Davos; 4:3; 0:1|3:0|1:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;6100;MYSPORTS;20221105000364;NL;CH;Playoff 1/4 Final
Fr;25.03.2022;20:00;EHC Biel-Bienne;ZSC Lions; 4:3; 0:0|1:3|2:0|1:0;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;MYSPORTS;20221105000367;NL;CH;Playoff 1/4 Final
So;27.03.2022;20:00;HC Lugano;EV Zug; 2:6; 0:1|1:0|1:5;;Ende;False;Cornèr Arena, 6948 Porza Ti;6195;MYSPORTS;20221105000365;NL;CH;Playoff 1/4 Final
So;27.03.2022;20:00;Lausanne HC;Fribourg-Gottéron; 5:4; 2:2|0:0|2:2|1:0;OT;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;SRF,RTS,RSI,MYSPORTS;20221105000366;NL;CH;Playoff 1/4 Final
So;27.03.2022;20:00;HC Davos;SC Rapperswil-Jona Lakers; 1:4; 0:1|1:0|0:3;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5187;SRF,RTS,RSI,MYSPORTS;20221105000368;NL;CH;Playoff 1/4 Final
So;27.03.2022;20:00;ZSC Lions;EHC Biel-Bienne; 1:0; 0:0|0:0|0:0|0:0|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;9182;MYSPORTS;20221105000371;NL;CH;Playoff 1/4 Final
Di;29.03.2022;20:00;EV Zug;HC Lugano; 6:3; 0:0|2:2|4:1;;Ende;False;BOSSARD Arena, 6303 Zug;7200;SRF,RTS,RSI,MYSPORTS;20221105000369;NL;CH;Playoff 1/4 Final
Di;29.03.2022;20:00;Fribourg-Gottéron;Lausanne HC; 3:2; 2:0|0:1|0:1|0:0|0:0|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8934;SRF,RTS,RSI,MYSPORTS;20221105000370;NL;CH;Playoff 1/4 Final
Di;29.03.2022;20:00;SC Rapperswil-Jona Lakers;HC Davos; 4:0; 0:0|3:0|1:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;6100;MYSPORTS;20221105000372;NL;CH;Playoff 1/4 Final
Di;29.03.2022;20:00;EHC Biel-Bienne;ZSC Lions; 0:1; 0:0|0:1|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6162;MYSPORTS;20221105000375;NL;CH;Playoff 1/4 Final
Do;31.03.2022;20:00;HC Lugano;EV Zug; 3:5; 0:3|0:2|3:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;5774;SRF,RTS,RSI,MYSPORTS;20221105000373;NL;CH;Playoff 1/4 Final
Do;31.03.2022;20:00;Lausanne HC;Fribourg-Gottéron; 1:4; 0:0|1:4|0:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20221105000374;NL;CH;Playoff 1/4 Final
Do;31.03.2022;20:00;HC Davos;SC Rapperswil-Jona Lakers; 2:0; 1:0|0:0|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5096;SRF,RTS,RSI,MYSPORTS;20221105000376;NL;CH;Playoff 1/4 Final
Do;31.03.2022;20:00;ZSC Lions;EHC Biel-Bienne; 1:3; 1:0|0:2|0:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;8956;MYSPORTS;20221105000379;NL;CH;Playoff 1/4 Final
Sa;02.04.2022;20:00;Fribourg-Gottéron;Lausanne HC; 5:4; 1:1|2:2|1:1|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8934;SRF,RTS,RSI,MYSPORTS,MYSPORTSONE;20221105000378;NL;CH;Playoff 1/4 Final
Sa;02.04.2022;20:00;SC Rapperswil-Jona Lakers;HC Davos; 2:3; 0:0|1:0|1:2|0:0|0:1;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;6100;MYSPORTS;20221105000380;NL;CH;Playoff 1/4 Final
Sa;02.04.2022;20:00;EHC Biel-Bienne;ZSC Lions; 1:3; 1:0|0:0|0:3;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;SRF,RTS,RSI,MYSPORTS,MYSPORTSONE;20221105000383;NL;CH;Playoff 1/4 Final
Mo;04.04.2022;20:00;HC Davos;SC Rapperswil-Jona Lakers; 7:3; 3:2|1:0|3:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5230;SRF,RTS,RSI,MYSPORTS;20221105000384;NL;CH;Playoff 1/4 Final
Mo;04.04.2022;20:00;ZSC Lions;EHC Biel-Bienne; 3:1; 0:0|1:0|2:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;10615;SRF,RTS,RSI,MYSPORTS;20221105000387;NL;CH;Playoff 1/4 Final
Mi;06.04.2022;20:00;SC Rapperswil-Jona Lakers;HC Davos; 1:3; 0:0|0:2|1:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;6100;SRF,RTS,RSI,MYSPORTS;20221105000388;NL;CH;Playoff 1/4 Final
Fr;08.04.2022;20:00;EV Zug;HC Davos; 3:0; 0:0|1:0|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;7200;SRF,RTS,RSI,MYSPORTS;20221105000391;NL;CH;Playoff 1/2 Final
Fr;08.04.2022;20:00;Fribourg-Gottéron;ZSC Lions; 2:3; 1:1|0:0|1:1|0:0|0:1;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000392;NL;CH;Playoff 1/2 Final
So;10.04.2022;20:00;HC Davos;EV Zug; 1:2; 1:0|0:1|0:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;6007;MYSPORTS;20221105000393;NL;CH;Playoff 1/2 Final
So;10.04.2022;20:00;ZSC Lions;Fribourg-Gottéron; 3:2; 1:0|1:2|0:0|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;10512;SRF,RTS,RSI,MYSPORTS;20221105000394;NL;CH;Playoff 1/2 Final
Di;12.04.2022;20:00;EV Zug;HC Davos; 3:0; 1:0|0:0|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;7200;MYSPORTS;20221105000395;NL;CH;Playoff 1/2 Final
Di;12.04.2022;20:00;Fribourg-Gottéron;ZSC Lions; 2:3; 1:1|0:0|1:1|0:1;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8934;SRF,RTS,RSI,MYSPORTS;20221105000396;NL;CH;Playoff 1/2 Final
Do;14.04.2022;20:00;HC Davos;EV Zug; 1:2; 0:0|1:0|0:1|0:1;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;6547;SRF,RTS,RSI,MYSPORTS;20221105000397;NL;CH;Playoff 1/2 Final
