Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;TV/Online;Id;Liga;Region;Phase
Di;05.01.2021;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 8:1; 3:1|2:0|3:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000191;NL;CH;Regular Season
Di;05.01.2021;19:45;EV Zug;HC Davos; 3:4; 1:0|1:1|1:2|0:1;SO;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000192;NL;CH;Regular Season
Do;07.01.2021;19:45;HC Ambri-Piotta;ZSC Lions; 2:1; 0:1|0:0|1:0|1:0;OT;Ende;True;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000157;NL;CH;Regular Season
Do;07.01.2021;19:45;Genève-Servette HC;HC Lugano; 7:3; 1:2|4:1|2:0;;Ende;True;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000304;NL;CH;Regular Season
Fr;08.01.2021;19:45;ZSC Lions;EHC Biel-Bienne; 2:0; 1:0|0:0|1:0;;Ende;True;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000143;NL;CH;Regular Season
Fr;08.01.2021;19:45;Genève-Servette HC;HC Lugano; 5:2; 1:2|1:0|3:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000194;NL;CH;Regular Season
Fr;08.01.2021;19:45;EV Zug;Fribourg-Gottéron; 6:3; 3:2|1:0|2:1;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000198;NL;CH;Regular Season
Sa;09.01.2021;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 7:2; 4:0|0:1|3:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000195;NL;CH;Regular Season
So;10.01.2021;15:45;Fribourg-Gottéron;EV Zug; 2:3; 0:2|2:0|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000092;NL;CH;Regular Season
So;10.01.2021;15:45;EHC Biel-Bienne;Genève-Servette HC; 3:4; 1:1|1:3|1:0;;Ende;True;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000098;NL;CH;Regular Season
So;10.01.2021;15:45;ZSC Lions;SCL Tigers; 3:4; 1:0|2:0|0:3|0:1;SO;Ende;True;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000149;NL;CH;Regular Season
So;10.01.2021;15:45;HC Lugano;HC Davos; 3:1; 0:0|1:0|2:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000262;NL;CH;Regular Season
Di;12.01.2021;19:45;HC Ambri-Piotta;Genève-Servette HC; 2:0; 0:0|1:0|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000199;NL;CH;Regular Season
Di;12.01.2021;19:45;EHC Biel-Bienne;SCL Tigers; 4:0; 3:0|1:0|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000201;NL;CH;Regular Season
Di;12.01.2021;19:45;Fribourg-Gottéron;HC Davos; 7:6; 1:4|2:1|3:1|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000202;NL;CH;Regular Season
Di;12.01.2021;19:45;EV Zug;SC Rapperswil-Jona Lakers; 3:1; 0:1|1:0|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000234;NL;CH;Regular Season
Di;12.01.2021;20:00;ZSC Lions;HC Lugano; 2:1; 1:0|1:0|0:1;;Ende;True;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000114;NL;CH;Regular Season
Fr;15.01.2021;19:45;HC Ambri-Piotta;HC Davos; 0:2; 0:0|0:0|0:2;;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000205;NL;CH;Regular Season
Fr;15.01.2021;19:45;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 5:2; 0:0|3:0|2:2;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000207;NL;CH;Regular Season
Fr;15.01.2021;19:45;Genève-Servette HC;ZSC Lions; 3:2; 1:1|1:1|0:0|1:0;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000208;NL;CH;Regular Season
Fr;15.01.2021;19:45;HC Lugano;EV Zug; 1:5; 0:4|1:1|0:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000210;NL;CH;Regular Season
Fr;15.01.2021;19:45;SCL Tigers;EHC Biel-Bienne; 1:3; 0:1|1:0|0:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000280;NL;CH;Regular Season
So;17.01.2021;15:45;Fribourg-Gottéron;Genève-Servette HC; 1:4; 0:0|0:2|1:2;;Ende;True;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000080;NL;CH;Regular Season
So;17.01.2021;15:45;EHC Biel-Bienne;SC Rapperswil-Jona Lakers; 2:1; 1:0|0:0|1:1;;Ende;True;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000086;NL;CH;Regular Season
So;17.01.2021;15:45;EV Zug;HC Ambri-Piotta; 2:0; 0:0|1:0|1:0;;Ende;True;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000144;NL;CH;Regular Season
So;17.01.2021;15:45;HC Lugano;HC Davos; 2:4; 0:2|1:1|1:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000292;NL;CH;Regular Season
Di;19.01.2021;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 4:2; 2:1|1:1|1:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000213;NL;CH;Regular Season
Di;19.01.2021;19:45;SCL Tigers;HC Ambri-Piotta; 1:2; 0:0|0:1|1:0|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000214;NL;CH;Regular Season
Di;19.01.2021;19:45;ZSC Lions;Fribourg-Gottéron; 3:2; 0:0|1:1|1:1|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000215;NL;CH;Regular Season
Di;19.01.2021;19:45;EV Zug;Genève-Servette HC; 5:3; 2:1|2:2|1:0;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000216;NL;CH;Regular Season
Di;19.01.2021;19:45;EHC Biel-Bienne;HC Davos; 2:3; 2:0|0:1|0:1|0:1;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000230;NL;CH;Regular Season
Fr;22.01.2021;19:45;HC Ambri-Piotta;Lausanne HC; 0:6; 0:1|0:3|0:2;;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000217;NL;CH;Regular Season
Fr;22.01.2021;19:45;EHC Biel-Bienne;SC Rapperswil-Jona Lakers; 3:1; 3:0|0:0|0:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000219;NL;CH;Regular Season
Fr;22.01.2021;19:45;HC Davos;SCL Tigers; 9:2; 6:1|0:1|3:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000220;NL;CH;Regular Season
Fr;22.01.2021;19:45;Fribourg-Gottéron;Genève-Servette HC; 3:2; 2:0|1:2|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000221;NL;CH;Regular Season
Fr;22.01.2021;19:45;ZSC Lions;EV Zug; 1:2; 0:0|0:1|1:0|0:1;SO;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000222;NL;CH;Regular Season
Sa;23.01.2021;19:45;HC Davos;Lausanne HC; 3:2; 0:0|2:1|1:1;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000130;NL;CH;Regular Season
So;24.01.2021;15:45;HC Ambri-Piotta;EHC Biel-Bienne; 3:4; 1:0|1:3|1:1;;Ende;True;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000091;NL;CH;Regular Season
So;24.01.2021;15:45;Fribourg-Gottéron;ZSC Lions; 0:5; 0:1|0:2|0:2;;Ende;True;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000117;NL;CH;Regular Season
So;24.01.2021;15:45;HC Lugano;SC Rapperswil-Jona Lakers; 1:0; 0:0|1:0|0:0;;Ende;True;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000155;NL;CH;Regular Season
Di;26.01.2021;19:45;SC Rapperswil-Jona Lakers;EHC Biel-Bienne; 2:3; 1:0|1:2|0:0|0:1;SO;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000224;NL;CH;Regular Season
Di;26.01.2021;19:45;Lausanne HC;HC Ambri-Piotta; 2:1; 1:0|0:1|0:0|1:0;SO;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000225;NL;CH;Regular Season
Di;26.01.2021;19:45;HC Lugano;SC Bern; 2:0; 2:0|0:0|0:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000226;NL;CH;Regular Season
Di;26.01.2021;19:45;SCL Tigers;HC Davos; 3:4; 0:1|1:1|2:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000227;NL;CH;Regular Season
Di;26.01.2021;19:45;EV Zug;ZSC Lions; 6:7; 3:0|3:4|0:2|0:1;OT;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000228;NL;CH;Regular Season
Do;28.01.2021;19:45;SC Bern;Fribourg-Gottéron; 5:6; 1:3|1:1|3:2;;Ende;True;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000170;NL;CH;Regular Season
Fr;29.01.2021;19:45;HC Lugano;Lausanne HC; 4:3; 1:1|0:2|2:0|1:0;OT;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000231;NL;CH;Regular Season
So;31.01.2021;15:45;Fribourg-Gottéron;HC Davos; 7:6; 2:0|3:2|2:4;;Ende;True;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000061;NL;CH;Regular Season
So;31.01.2021;15:45;HC Lugano;SC Rapperswil-Jona Lakers; 5:2; 4:2|1:0|0:0;;Ende;True;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000101;NL;CH;Regular Season
So;31.01.2021;15:45;ZSC Lions;SCL Tigers; 1:3; 0:0|1:0|0:3;;Ende;True;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000108;NL;CH;Regular Season
So;31.01.2021;15:45;EHC Biel-Bienne;SC Bern; 6:5; 0:1|4:0|1:4|1:0;OT;Ende;True;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000305;NL;CH;Regular Season
Di;02.02.2021;19:45;HC Davos;ZSC Lions; 2:5; 1:0|0:0|1:5;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000236;NL;CH;Regular Season
Di;02.02.2021;19:45;Fribourg-Gottéron;HC Lugano; 1:2; 1:0|0:0|0:2;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000237;NL;CH;Regular Season
Di;02.02.2021;19:45;SC Rapperswil-Jona Lakers;SC Bern; 5:2; 2:1|1:0|2:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000239;NL;CH;Regular Season
Di;02.02.2021;19:45;Lausanne HC;EV Zug; 5:1; 0:1|2:0|3:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000240;NL;CH;Regular Season
Mi;03.02.2021;19:45;Genève-Servette HC;SCL Tigers; 5:2; 0:1|2:1|3:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000238;NL;CH;Regular Season
Do;04.02.2021;19:45;ZSC Lions;SC Bern; 2:4; 0:1|1:3|1:0;;Ende;True;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000179;NL;CH;Regular Season
Fr;05.02.2021;19:45;SC Bern;ZSC Lions; 0:3; 0:1|0:1|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000242;NL;CH;Regular Season
Fr;05.02.2021;19:45;EHC Biel-Bienne;Genève-Servette HC; 2:3; 2:1|0:1|0:0|0:1;SO;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000243;NL;CH;Regular Season
Fr;05.02.2021;19:45;HC Davos;SC Rapperswil-Jona Lakers; 7:4; 2:3|3:1|2:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000244;NL;CH;Regular Season
Fr;05.02.2021;19:46;SCL Tigers;EV Zug; 4:9; 0:4|1:1|3:4;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000246;NL;CH;Regular Season
So;07.02.2021;15:45;SC Rapperswil-Jona Lakers;SCL Tigers; 4:2; 1:1|1:1|2:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000249;NL;CH;Regular Season
So;07.02.2021;15:45;HC Lugano;EHC Biel-Bienne; 4:1; 0:0|1:0|3:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000250;NL;CH;Regular Season
So;07.02.2021;15:45;Fribourg-Gottéron;ZSC Lions; 4:2; 2:2|2:0|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000297;NL;CH;Regular Season
Di;09.02.2021;19:45;Fribourg-Gottéron;SC Bern; 4:1; 3:0|0:1|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000247;NL;CH;Regular Season
Di;09.02.2021;19:45;Genève-Servette HC;HC Davos; 4:5; 2:0|0:4|2:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000248;NL;CH;Regular Season
Di;09.02.2021;19:45;EV Zug;EHC Biel-Bienne; 4:5; 2:0|2:1|0:3|0:1;SO;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000264;NL;CH;Regular Season
Di;09.02.2021;19:45;SCL Tigers;HC Lugano; 1:2; 0:1|1:1|0:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000270;NL;CH;Regular Season
Fr;12.02.2021;19:45;EV Zug;SCL Tigers; 3:1; 1:0|0:1|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000006;NL;CH;Regular Season
Fr;12.02.2021;19:45;SC Bern;ZSC Lions; 3:6; 1:1|1:1|1:4;;Ende;True;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000134;NL;CH;Regular Season
Fr;12.02.2021;19:45;HC Lugano;Fribourg-Gottéron; 3:2; 0:1|2:1|0:0|1:0;OT;Ende;True;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000165;NL;CH;Regular Season
Fr;12.02.2021;19:45;HC Davos;Genève-Servette HC; 1:4; 0:2|0:2|1:0;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000172;NL;CH;Regular Season
Fr;12.02.2021;19:45;Lausanne HC;SC Rapperswil-Jona Lakers; 4:1; 1:0|2:0|1:1;;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000203;NL;CH;Regular Season
So;14.02.2021;15:45;HC Lugano;SC Rapperswil-Jona Lakers; 2:4; 0:0|2:3|0:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000300;NL;CH;Regular Season
So;14.02.2021;15:45;Fribourg-Gottéron;EHC Biel-Bienne; 2:4; 0:0|1:1|1:3;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000307;NL;CH;Regular Season
So;14.02.2021;15:45;SC Bern;HC Davos; 5:1; 2:0|3:0|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000309;NL;CH;Regular Season
So;14.02.2021;15:45;HC Ambri-Piotta;Lausanne HC; 2:3; 0:0|1:2|1:0|0:1;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000310;NL;CH;Regular Season
So;14.02.2021;15:45;SCL Tigers;EV Zug; 2:4; 0:2|1:2|1:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000311;NL;CH;Regular Season
Mo;15.02.2021;19:45;ZSC Lions;Genève-Servette HC; 3:4; 0:1|2:2|1:0|0:1;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000257;NL;CH;Regular Season
Mo;15.02.2021;19:45;EV Zug;HC Lugano; 3:2; 1:0|1:2|0:0|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000258;NL;CH;Regular Season
Mo;15.02.2021;19:45;SC Bern;HC Davos; 1:2; 0:0|0:2|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000272;NL;CH;Regular Season
Di;16.02.2021;19:45;EHC Biel-Bienne;Lausanne HC; 2:1; 0:0|1:1|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000253;NL;CH;Regular Season
Di;16.02.2021;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 3:9; 0:4|2:2|1:3;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000255;NL;CH;Regular Season
Mi;17.02.2021;19:45;Lausanne HC;HC Lugano; 2:3; 1:0|1:2|0:0|0:1;OT;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000162;NL;CH;Regular Season
Mi;17.02.2021;19:45;HC Davos;HC Ambri-Piotta; 5:3; 1:0|4:0|0:3;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000254;NL;CH;Regular Season
Mi;17.02.2021;19:45;SCL Tigers;SC Bern; 2:4; 1:1|1:2|0:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000256;NL;CH;Regular Season
Fr;19.02.2021;19:45;SC Bern;Lausanne HC; 6:5; 0:1|3:3|2:1|1:0;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;0;SRF,RTS,RSI,MYSPORTS;20211105000259;NL;CH;Regular Season
Fr;19.02.2021;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 3:1; 3:0|0:1|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000260;NL;CH;Regular Season
Fr;19.02.2021;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 7:5; 2:2|4:2|1:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000261;NL;CH;Regular Season
Fr;19.02.2021;19:45;ZSC Lions;SCL Tigers; 5:2; 1:0|3:1|1:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000263;NL;CH;Regular Season
Sa;20.02.2021;19:45;HC Ambri-Piotta;SC Bern; 1:4; 1:1|0:1|0:2;;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000265;NL;CH;Regular Season
Sa;20.02.2021;19:45;EHC Biel-Bienne;Fribourg-Gottéron; 1:4; 1:0|0:4|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000266;NL;CH;Regular Season
Sa;20.02.2021;19:45;HC Davos;EV Zug; 2:7; 0:2|1:3|1:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000267;NL;CH;Regular Season
Sa;20.02.2021;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 2:6; 0:2|0:3|2:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000268;NL;CH;Regular Season
