Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;Id;Liga;Region;Phase
Fr;29.01.2016;19:45;EV Zug;Genève-Servette HC; 2:1; 0:0|0:1|2:0;;Ende;False;BOSSARD Arena, Zug;6146;20161105071264;NL A;CH;Regular Season
Sa;30.01.2016;19:45;SC Bern;EV Zug; 5:2; 2:1|0:1|3:0;;Ende;False;PostFinance-Arena, Bern;16731;20161105071265;NL A;CH;Regular Season
Sa;30.01.2016;19:45;EHC Biel-Bienne;ZSC Lions; 6:5; 1:2|3:1|1:2;OT;Ende;False;Tissot Arena 1, Biel-Bienne;6179;20161105071266;NL A;CH;Regular Season
Sa;30.01.2016;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 4:1; 1:1|2:0|1:0;;Ende;False;BCF Arena, Fribourg;6500;20161105071267;NL A;CH;Regular Season
Sa;30.01.2016;19:45;Genève-Servette HC;HC Lugano; 3:2; 1:0|0:2|1:0;OT;Ende;False;Les Vernets, Genève;6977;20161105071268;NL A;CH;Regular Season
Sa;30.01.2016;19:45;EHC Kloten;HC Davos; 6:2; 2:1|3:0|1:1;;Ende;False;SWISS Arena, Kloten;5931;20161105071269;NL A;CH;Regular Season
Sa;30.01.2016;19:45;SCL Tigers;Lausanne HC; 2:1; 0:0|1:1|0:0|1:0;SO;Ende;False;Ilfis Stadion, Langnau;6000;20161105071270;NL A;CH;Regular Season
So;31.01.2016;15:45;HC Davos;Fribourg-Gottéron; 5:3; 2:0|1:2|2:1;;Ende;False;Vaillant Arena, Davos;6137;20161105071260;NL A;CH;Regular Season
So;31.01.2016;15:45;Lausanne HC;EHC Biel-Bienne; 5:2; 3:1|2:1|0:0;;Ende;False;P. de Malley, Lausanne;6770;20161105071261;NL A;CH;Regular Season
Fr;05.02.2016;19:45;HC Ambri-Piotta;HC Davos; 3:4; 2:1|0:1|1:1|0:1;SO;Ende;False;Stadio Valascia, Ambri;4736;20161105071271;NL A;CH;Regular Season
Fr;05.02.2016;19:45;SC Bern;Fribourg-Gottéron; 0:4; 0:1|0:1|0:2;;Ende;False;PostFinance-Arena, Bern;16827;20161105071272;NL A;CH;Regular Season
Fr;05.02.2016;19:45;Genève-Servette HC;Lausanne HC; 3:1; 1:0|1:1|1:0;;Ende;False;Les Vernets, Genève;7032;20161105071273;NL A;CH;Regular Season
Fr;05.02.2016;19:45;SCL Tigers;EV Zug; 3:4; 1:0|0:2|2:2;;Ende;False;Ilfis Stadion, Langnau;6000;20161105071275;NL A;CH;Regular Season
Sa;06.02.2016;19:45;EHC Biel-Bienne;SCL Tigers; 4:1; 1:0|2:0|1:1;;Ende;False;Tissot Arena 1, Biel-Bienne;6438;20161105071277;NL A;CH;Regular Season
Sa;06.02.2016;19:45;HC Davos;HC Lugano; 6:3; 2:1|2:1|2:1;;Ende;False;Vaillant Arena, Davos;5848;20161105071278;NL A;CH;Regular Season
Sa;06.02.2016;19:45;Fribourg-Gottéron;Genève-Servette HC; 2:4; 2:1|0:2|0:1;;Ende;False;BCF Arena, Fribourg;6177;20161105071279;NL A;CH;Regular Season
Sa;06.02.2016;19:45;Lausanne HC;HC Ambri-Piotta; 2:1; 1:0|0:1|0:0|1:0;SO;Ende;False;P. de Malley, Lausanne;6813;20161105071280;NL A;CH;Regular Season
Sa;06.02.2016;19:45;EV Zug;EHC Kloten; 3:4; 1:1|1:3|1:0;;Ende;False;BOSSARD Arena, Zug;6587;20161105071282;NL A;CH;Regular Season
So;07.02.2016;15:45;EHC Kloten;EHC Biel-Bienne; 3:2; 0:1|0:0|2:1|1:0;SO;Ende;False;SWISS Arena, Kloten;4969;20161105071274;NL A;CH;Regular Season
So;07.02.2016;15:45;HC Lugano;ZSC Lions; 0:4; 0:1|0:2|0:1;;Ende;False;Pista Resega, Porza;6538;20161105071276;NL A;CH;Regular Season
Di;16.02.2016;19:45;SCL Tigers;EV Zug; 3:2; 1:1|0:1|2:0;;Ende;False;Ilfis Stadion, Langnau;5856;20161105071112;NL A;CH;Regular Season
Di;16.02.2016;19:45;Genève-Servette HC;HC Davos; 1:6; 0:2|1:3|0:1;;Ende;False;Les Vernets, Genève;6861;20161105071147;NL A;CH;Regular Season
Di;16.02.2016;19:45;ZSC Lions;EHC Kloten; 3:4; 1:2|0:1|2:0|0:1;SO;Ende;False;Hallenstadion AG, Zürich;11073;20161105071263;NL A;CH;Regular Season
Fr;19.02.2016;19:45;HC Davos;SCL Tigers; 4:5; 1:2|3:1|0:2;;Ende;False;Vaillant Arena, Davos;5245;20161105071177;NL A;CH;Regular Season
Fr;19.02.2016;19:45;EHC Biel-Bienne;EV Zug; 3:4; 1:1|0:2|2:1;;Ende;False;Tissot Arena 1, Biel-Bienne;5544;20161105071236;NL A;CH;Regular Season
Fr;19.02.2016;20:30;HC Lugano;HC Ambri-Piotta; 4:2; 0:1|1:0|3:1;;Ende;False;Pista Resega, Porza;7800;20161105071138;NL A;CH;Regular Season
Sa;20.02.2016;19:45;EV Zug;HC Davos; 2:4; 0:3|1:0|1:1;;Ende;False;BOSSARD Arena, Zug;7015;20161105071162;NL A;CH;Regular Season
Sa;20.02.2016;19:45;EHC Kloten;Genève-Servette HC; 1:4; 0:1|0:2|1:1;;Ende;False;SWISS Arena, Kloten;4927;20161105071178;NL A;CH;Regular Season
Sa;20.02.2016;19:45;HC Ambri-Piotta;EHC Biel-Bienne; 5:1; 3:0|1:0|1:1;;Ende;False;Stadio Valascia, Ambri;5125;20161105071295;NL A;CH;Regular Season
Sa;20.02.2016;19:45;Fribourg-Gottéron;Lausanne HC; 3:0; 1:0|0:0|2:0;;Ende;False;BCF Arena, Fribourg;6500;20161105071298;NL A;CH;Regular Season
So;21.02.2016;15:45;ZSC Lions;SC Bern; 5:2; 2:1|1:0|2:1;;Ende;False;Hallenstadion AG, Zürich;11186;20161105071281;NL A;CH;Regular Season
Di;23.02.2016;19:45;SC Bern;Genève-Servette HC; 4:1; 0:1|1:0|3:0;;Ende;False;PostFinance-Arena, Bern;15899;20161105071296;NL A;CH;Regular Season
Di;23.02.2016;19:45;HC Davos;EV Zug; 5:1; 1:1|3:0|1:0;;Ende;False;Vaillant Arena, Davos;4690;20161105071297;NL A;CH;Regular Season
Di;23.02.2016;19:45;EHC Kloten;HC Lugano; 5:4; 2:0|3:2|0:2;;Ende;False;SWISS Arena, Kloten;4801;20161105071299;NL A;CH;Regular Season
Di;23.02.2016;19:45;ZSC Lions;SCL Tigers; 4:1; 1:1|2:0|1:0;;Ende;False;Hallenstadion AG, Zürich;8719;20161105071300;NL A;CH;Regular Season
Fr;26.02.2016;19:45;SC Bern;Lausanne HC; 3:2; 0:0|1:1|2:1;;Ende;False;PostFinance-Arena, Bern;17031;20161105071283;NL A;CH;Regular Season
Fr;26.02.2016;19:45;EHC Biel-Bienne;HC Ambri-Piotta; 4:2; 2:2|0:0|2:0;;Ende;False;Tissot Arena 1, Biel-Bienne;6048;20161105071284;NL A;CH;Regular Season
Fr;26.02.2016;19:45;HC Davos;ZSC Lions; 5:6; 2:2|0:1|3:3;;Ende;False;Vaillant Arena, Davos;5596;20161105071285;NL A;CH;Regular Season
Fr;26.02.2016;19:45;Genève-Servette HC;Fribourg-Gottéron; 5:1; 0:1|3:0|2:0;;Ende;False;Les Vernets, Genève;7017;20161105071286;NL A;CH;Regular Season
Fr;26.02.2016;19:45;EHC Kloten;SCL Tigers; 5:3; 2:0|1:2|2:1;;Ende;False;SWISS Arena, Kloten;5335;20161105071287;NL A;CH;Regular Season
Fr;26.02.2016;19:45;HC Lugano;EV Zug; 3:2; 1:1|1:0|0:1;OT;Ende;False;Pista Resega, Porza;5568;20161105071288;NL A;CH;Regular Season
Sa;27.02.2016;19:45;HC Ambri-Piotta;HC Lugano; 6:4; 1:1|1:1|4:2;;Ende;False;Stadio Valascia, Ambri;6500;20161105071289;NL A;CH;Regular Season
Sa;27.02.2016;19:45;Fribourg-Gottéron;SC Bern; 5:3; 1:2|2:0|2:1;;Ende;False;BCF Arena, Fribourg;6500;20161105071290;NL A;CH;Regular Season
Sa;27.02.2016;19:45;SCL Tigers;EHC Kloten; 1:4; 0:1|0:0|1:3;;Ende;False;Ilfis Stadion, Langnau;6000;20161105071291;NL A;CH;Regular Season
Sa;27.02.2016;19:45;Lausanne HC;Genève-Servette HC; 5:3; 1:1|1:2|3:0;;Ende;False;P. de Malley, Lausanne;7196;20161105071292;NL A;CH;Regular Season
Sa;27.02.2016;19:45;ZSC Lions;HC Davos; 1:4; 0:0|1:2|0:2;;Ende;False;Hallenstadion AG, Zürich;11088;20161105071293;NL A;CH;Regular Season
Sa;27.02.2016;19:45;EV Zug;EHC Biel-Bienne; 3:1; 3:0|0:1|0:0;;Ende;False;BOSSARD Arena, Zug;6042;20161105071294;NL A;CH;Regular Season
Do;03.03.2016;19:45;ZSC Lions;SC Bern; 3:4; 1:1|1:1|1:1|0:1;SO;Ende;False;Hallenstadion AG, Zürich;10066;20161105076313;NL A;CH;Playoff 1/4 Final
Do;03.03.2016;19:45;EV Zug;HC Lugano; 1:2; 0:0|0:1|1:0|0:1;SO;Ende;False;BOSSARD Arena, Zug;7015;20161105076316;NL A;CH;Playoff 1/4 Final
Do;03.03.2016;19:45;Lausanne HC;SCL Tigers; 4:6; 1:4|1:1|2:1;;Ende;False;P. de Malley, Lausanne;4751;20161105084301;NL A;CH;Playout Round
Do;03.03.2016;19:45;EHC Biel-Bienne;HC Ambri-Piotta; 4:2; 3:2|1:0|0:0;;Ende;False;Tissot Arena 1, Biel-Bienne;5031;20161105084302;NL A;CH;Playout Round
Do;03.03.2016;20:15;HC Davos;EHC Kloten; 4:1; 1:0|2:1|1:0;;Ende;False;Vaillant Arena, Davos;5597;20161105076314;NL A;CH;Playoff 1/4 Final
Do;03.03.2016;20:15;Genève-Servette HC;Fribourg-Gottéron; 3:1; 1:0|1:0|1:1;;Ende;False;Les Vernets, Genève;6527;20161105076315;NL A;CH;Playoff 1/4 Final
Sa;05.03.2016;19:45;EHC Kloten;HC Davos; 3:5; 1:2|2:2|0:1;;Ende;False;SWISS Arena, Kloten;6900;20161105076318;NL A;CH;Playoff 1/4 Final
Sa;05.03.2016;19:45;Fribourg-Gottéron;Genève-Servette HC; 3:4; 2:0|1:2|0:1;OT;Ende;False;BCF Arena, Fribourg;6500;20161105076319;NL A;CH;Playoff 1/4 Final
Sa;05.03.2016;19:45;HC Ambri-Piotta;Lausanne HC; 3:1; 1:0|2:0|0:1;;Ende;False;Stadio Valascia, Ambri;2280;20161105084303;NL A;CH;Playout Round
Sa;05.03.2016;19:45;SCL Tigers;EHC Biel-Bienne; 2:3; 0:2|0:0|2:1;;Ende;False;Ilfis Stadion, Langnau;6000;20161105084304;NL A;CH;Playout Round
Sa;05.03.2016;20:15;SC Bern;ZSC Lions; 2:1; 0:1|1:0|1:0;;Ende;False;PostFinance-Arena, Bern;17031;20161105076317;NL A;CH;Playoff 1/4 Final
Sa;05.03.2016;20:15;HC Lugano;EV Zug; 4:2; 1:1|2:1|1:0;;Ende;False;Pista Resega, Porza;6746;20161105076320;NL A;CH;Playoff 1/4 Final
Di;08.03.2016;19:45;ZSC Lions;SC Bern; 3:4; 1:0|1:2|1:1;OT;Ende;False;Hallenstadion AG, Zürich;11200;20161105076321;NL A;CH;Playoff 1/4 Final
Di;08.03.2016;19:45;HC Davos;EHC Kloten; 3:1; 2:0|0:0|1:1;;Ende;False;Vaillant Arena, Davos;5363;20161105076322;NL A;CH;Playoff 1/4 Final
Di;08.03.2016;19:45;SCL Tigers;HC Ambri-Piotta; 3:4; 1:2|0:1|2:1;;Ende;False;Ilfis Stadion, Langnau;5514;20161105084305;NL A;CH;Playout Round
Di;08.03.2016;19:45;Lausanne HC;EHC Biel-Bienne; 2:0; 0:0|0:0|2:0;;Ende;False;P. de Malley, Lausanne;4807;20161105084306;NL A;CH;Playout Round
Di;08.03.2016;20:15;Genève-Servette HC;Fribourg-Gottéron; 4:1; 2:0|2:1|0:0;;Ende;False;Les Vernets, Genève;7135;20161105076323;NL A;CH;Playoff 1/4 Final
Di;08.03.2016;20:15;EV Zug;HC Lugano; 2:5; 0:2|1:2|1:1;;Ende;False;BOSSARD Arena, Zug;7015;20161105076324;NL A;CH;Playoff 1/4 Final
Do;10.03.2016;19:45;EHC Kloten;HC Davos; 1:4; 0:1|0:1|1:2;;Ende;False;SWISS Arena, Kloten;6146;20161105076326;NL A;CH;Playoff 1/4 Final
Do;10.03.2016;19:45;HC Lugano;EV Zug; 5:4; 1:2|3:1|1:1;;Ende;False;Pista Resega, Porza;6761;20161105076328;NL A;CH;Playoff 1/4 Final
